,Open,High,Low,Close
368,275.347412109375,278.9386901855469,272.7107849121094,276.22613525390625
369,262.152587890625,267.1163330078125,259.5638122558594,264.4775390625
370,274.73919677734375,278.1961975097656,271.47900390625,274.1793518066406
371,261.865234375,264.78839111328125,258.8233642578125,261.7104187011719
372,271.5818786621094,274.0384826660156,266.54046630859375,270.09173583984375
373,259.5611267089844,261.60711669921875,255.44859313964844,258.4549255371094
374,259.38568115234375,262.03680419921875,256.42486572265625,258.05999755859375
375,254.817626953125,257.21234130859375,251.42391967773438,252.66854858398438
376,250.5335693359375,253.84542846679688,247.9697265625,250.60435485839844
377,248.14077758789062,250.97378540039062,245.73582458496094,247.6519317626953
378,257.4544982910156,260.1819763183594,254.02268981933594,256.3567810058594
379,249.0854034423828,252.9132843017578,246.73092651367188,249.19007873535156
380,250.985595703125,254.41758728027344,248.4337921142578,250.20449829101562
381,247.17034912109375,249.23184204101562,244.59725952148438,246.16799926757812
382,253.70980834960938,255.56057739257812,250.6507568359375,253.49853515625
383,253.52813720703125,255.12864685058594,250.6517791748047,252.593017578125
384,261.0135192871094,262.9229736328125,257.9012756347656,259.4361877441406
385,249.69802856445312,251.949951171875,246.94776916503906,248.72923278808594
386,251.48606872558594,253.6145782470703,248.73617553710938,249.9219207763672
387,253.39480590820312,255.39224243164062,250.33497619628906,252.46351623535156
388,246.1680908203125,247.92111206054688,243.0549774169922,245.0750274658203
389,249.43275451660156,252.32284545898438,246.361328125,248.64144897460938
390,251.03443908691406,254.1580810546875,248.01564025878906,250.4172821044922
391,251.00802612304688,252.81488037109375,248.03956604003906,249.69781494140625
392,254.96372985839844,257.2957763671875,252.83175659179688,253.98968505859375
393,254.90029907226562,257.2268371582031,251.50914001464844,253.84185791015625
394,260.26220703125,263.09375,257.66558837890625,260.1016845703125
395,254.6749267578125,258.1051025390625,253.46408081054688,255.945068359375
396,282.53759765625,287.5223083496094,281.2837829589844,285.5423583984375
397,269.6625671386719,274.11737060546875,268.0226135253906,271.4291076660156
398,282.796875,286.0240783691406,280.1673278808594,281.23486328125
399,282.65069580078125,285.7714538574219,280.2867126464844,282.18768310546875
400,276.9291076660156,280.4153747558594,273.8089599609375,277.20587158203125
401,294.26904296875,299.01007080078125,290.7283630371094,295.3951721191406
402,288.97003173828125,294.17529296875,286.7145080566406,291.0802917480469
403,301.2012939453125,304.9603271484375,297.3966979980469,301.1011657714844
404,300.8872375488281,306.6196594238281,298.37750244140625,302.3717956542969
405,287.7801513671875,294.53057861328125,285.38116455078125,290.826416015625
406,307.5151062011719,314.4941711425781,304.2166442871094,310.498779296875
407,294.6751708984375,299.4590148925781,291.0580139160156,296.055908203125
408,297.09149169921875,301.06695556640625,292.3543701171875,296.28314208984375
409,279.0201416015625,283.49951171875,276.3004455566406,279.03192138671875
410,289.4872741699219,294.6386413574219,287.43023681640625,290.1949157714844
411,297.45208740234375,302.89208984375,294.3260803222656,297.9088134765625
412,298.69354248046875,304.4603271484375,295.01568603515625,298.85748291015625
413,304.72015380859375,308.0888366699219,299.2216796875,302.37750244140625
414,284.2692565917969,288.0727233886719,280.83673095703125,284.9073486328125
415,293.5106506347656,298.7904052734375,290.66619873046875,295.0853576660156
416,300.1323547363281,303.8783264160156,295.2237548828125,299.29827880859375
417,300.75543212890625,304.3383483886719,296.4727783203125,299.7465515136719
418,299.5893859863281,305.0986328125,298.1400451660156,301.20166015625
419,299.8163146972656,304.1544189453125,296.7715148925781,301.2730407714844
420,294.4039611816406,297.8505554199219,290.4460144042969,295.1981201171875
421,295.4216003417969,297.20245361328125,289.4236755371094,292.81463623046875
422,296.3774108886719,298.4114990234375,290.34259033203125,293.0207214355469
423,291.33172607421875,294.08807373046875,287.4691467285156,291.0718688964844
424,285.1861267089844,287.94921875,281.79510498046875,286.0618896484375
425,291.33575439453125,294.6694030761719,285.871337890625,289.42041015625
426,283.7381591796875,285.3528137207031,279.5608825683594,282.7381591796875
427,272.9255065917969,275.14642333984375,269.77685546875,272.50115966796875
428,282.0168762207031,285.33013916015625,278.6057434082031,281.7607116699219
429,292.2736511230469,294.4954528808594,287.8270263671875,291.04473876953125
430,273.1548156738281,275.27392578125,269.0409851074219,271.5606384277344
431,277.6300354003906,280.0311279296875,272.1539306640625,274.5671691894531
432,261.3223876953125,264.2965087890625,256.65399169921875,259.4618835449219
433,270.14251708984375,273.3442077636719,264.400390625,267.3091735839844
434,250.2066650390625,252.7291717529297,245.70379638671875,249.00909423828125
435,268.34686279296875,270.5477600097656,263.5868225097656,266.5549011230469
436,257.9432373046875,261.10418701171875,251.55099487304688,253.65997314453125
437,261.02154541015625,263.5579833984375,253.63644409179688,256.5001525878906
438,261.0884094238281,263.43475341796875,256.25335693359375,259.6011047363281
439,267.1514892578125,271.3154602050781,262.3761901855469,265.1188659667969
440,263.2164001464844,267.9093017578125,257.91839599609375,260.93902587890625
441,268.2247314453125,273.4980163574219,263.76300048828125,266.7631530761719
442,245.79949951171875,249.41506958007812,241.3568115234375,244.75448608398438
443,261.9492492675781,263.3034973144531,255.19357299804688,258.7137756347656
444,259.9219970703125,262.48590087890625,255.18959045410156,258.0824890136719
445,266.1146545410156,271.1195373535156,262.7994689941406,264.39251708984375
446,255.74563598632812,262.38751220703125,251.4467010498047,254.75424194335938
447,257.6313781738281,263.3269348144531,252.59678649902344,255.89474487304688
448,255.89816284179688,260.43341064453125,250.56173706054688,252.51528930664062
449,262.6640930175781,267.54217529296875,256.4637756347656,258.9603271484375
450,255.0213623046875,258.3426208496094,249.18405151367188,252.525146484375
451,256.7999267578125,260.6757507324219,252.4510498046875,255.89361572265625
452,253.715576171875,256.7391052246094,248.63795471191406,251.81260681152344
453,249.0571746826172,251.80967712402344,242.71844482421875,246.1056365966797
454,252.8798065185547,255.9236602783203,247.29139709472656,250.9827423095703
455,234.89715576171875,237.56967163085938,230.09458923339844,232.63766479492188
456,253.32102966308594,257.2390441894531,249.32000732421875,252.06341552734375
457,250.2337646484375,255.1482696533203,246.7200927734375,250.40626525878906
458,258.96478271484375,265.3052978515625,255.45574951171875,260.5063781738281
459,269.02734375,277.43182373046875,266.64849853515625,273.484619140625
460,272.3823547363281,278.1083068847656,268.8677978515625,274.537109375
461,278.1112976074219,280.7570495605469,273.6664123535156,277.1621398925781
462,281.5992126464844,283.7928466796875,276.8021545410156,279.6129455566406
