,Open,High,Low,Close
612,0.81,0.81,0.81,0.81
613,0.77,0.77,0.77,0.77
614,0.75,0.75,0.74,0.74
615,0.72,0.77,0.71,0.75
616,0.73,0.78,0.72,0.78
617,0.81,0.81,0.75,0.77
618,0.76,0.77,0.74,0.74
619,0.71,0.74,0.71,0.71
620,0.68,0.74,0.68,0.73
621,0.73,0.76,0.7,0.74
622,0.75,0.77,0.75,0.77
623,0.79,0.8,0.77,0.79
624,0.78,0.79,0.76,0.76
625,0.73,0.75,0.73,0.73
626,0.71,0.74,0.7,0.72
627,0.74,0.75,0.72,0.74
628,0.73,0.75,0.72,0.74
629,0.73,0.76,0.72,0.74
630,0.75,0.77,0.71,0.73
631,0.73,0.74,0.7,0.7
632,0.67,0.7,0.67,0.68
633,0.66,0.68,0.65,0.67
634,0.68,0.7,0.68,0.69
635,0.71,0.72,0.66,0.68
636,0.66,0.7,0.66,0.68
637,0.68,0.7,0.65,0.65
638,0.65,0.68,0.63,0.68
639,0.71,0.71,0.67,0.68
640,0.69,0.71,0.68,0.7
641,0.71,0.73,0.67,0.69
642,0.69,0.72,0.66,0.66
643,0.63,0.69,0.63,0.69
644,0.71,0.72,0.66,0.67
645,0.7,0.7,0.64,0.64
646,0.61,0.61,0.61,0.61
647,0.58,0.6,0.58,0.59
648,0.57,0.61,0.57,0.57
649,0.55,0.59,0.55,0.58
650,0.6,0.6,0.56,0.6
651,0.63,0.63,0.63,0.63
652,0.66,0.66,0.66,0.66
653,0.69,0.69,0.69,0.69
654,0.72,0.72,0.72,0.72
655,0.75,0.75,0.75,0.75
656,0.78,0.78,0.78,0.78
657,0.81,0.81,0.81,0.81
658,0.85,0.85,0.85,0.85
659,0.89,0.89,0.89,0.89
660,0.93,0.93,0.93,0.93
661,0.97,0.97,0.97,0.97
662,1.01,1.01,1.01,1.01
663,1.06,1.06,0.96,1.0
664,0.99,1.0,0.95,0.95
665,0.91,0.91,0.91,0.91
666,0.87,0.87,0.87,0.87
667,0.83,0.9,0.83,0.85
668,0.82,0.88,0.81,0.81
669,0.85,0.85,0.8,0.85
670,0.89,0.89,0.89,0.89
671,0.93,0.93,0.85,0.86
672,0.86,0.9,0.82,0.9
673,0.86,0.89,0.86,0.86
674,0.82,0.85,0.82,0.83
675,0.85,0.87,0.8,0.87
676,0.91,0.91,0.87,0.89
677,0.89,0.89,0.85,0.87
678,0.89,0.9,0.83,0.87
679,0.87,0.89,0.84,0.87
